season,week,Team,Elo_pregame
2022,5,Tulane,1508.3226168615222
2022,6,Tulane,1529.9927432254653
2022,7,Tulane,1554.9917912435258
2022,8,Tulane,1577.1692964654617
2022,9,Tulane,1598.8109133461187
2022,10,Tulane,1618.3277959225538
2022,11,Tulane,1607.7572881771318
2022,12,Tulane,1624.8227813740814
2022,13,Tulane,1649.6052092346285
2022,14,Tulane,1695.0621192635188
2022,15,Tulane,1711.2164920578223
2022,2,Tulsa,1500.0
2022,4,Tulsa,1496.4226991603086
2022,5,Tulsa,1480.139927407506
2022,6,Tulsa,1456.2701302095313
2022,7,Tulsa,1427.023906052307
2022,8,Tulsa,1460.2943996614465
2022,9,Tulsa,1431.8717761424716
2022,10,Tulsa,1412.3548935660365
2022,11,Tulsa,1379.2222139417165
2022,12,Tulsa,1379.4180817814545
2022,2,UAB,1500.0
2022,3,UAB,1481.1875024499504
2022,5,UAB,1510.5004198902511
2022,6,UAB,1495.4689344542096
2022,7,UAB,1529.302027226382
2022,8,UAB,1540.8476411772199
2022,9,UAB,1539.0812129886503
2022,10,UAB,1498.6004843894766
2022,11,UAB,1452.6656342797512
2022,12,UAB,1491.2705844888765
2022,13,UAB,1506.8121897640535
2022,2,UCF,1500.0
2022,3,UCF,1475.8385761611416
2022,4,UCF,1512.8731255938906
2022,5,UCF,1565.5951692743665
2022,6,UCF,1587.3762067064297
2022,7,UCF,1612.2861000245823
2022,8,UCF,1571.3080392139864
2022,9,UCF,1560.8738678903624
2022,10,UCF,1601.0461539101073
2022,11,UCF,1646.3204135994888
2022,12,UCF,1647.7347470339344
2022,13,UCF,1631.7179985272628
2022,14,UCF,1580.4654136727959
2022,3,UCLA,1500.0
2022,4,UCLA,1507.087256134647
2022,5,UCLA,1543.033073857304
2022,6,UCLA,1563.1873673344764
2022,8,UCLA,1586.6599081560125
2022,9,UCLA,1562.5259400522584
2022,10,UCLA,1580.424930457681
2022,11,UCLA,1602.8706598280612
2022,12,UCLA,1571.1463406127145
2022,13,UCLA,1556.2595995962354
2022,14,UCLA,1571.5868664267305
2022,3,UL Monroe,1500.0
2022,4,UL Monroe,1470.2626260983407
2022,5,UL Monroe,1486.7556836307565
2022,6,UL Monroe,1455.7000330119745
2022,7,UL Monroe,1436.8264946572726
2022,8,UL Monroe,1425.8964869273132
2022,10,UL Monroe,1393.9784447558122
2022,11,UL Monroe,1422.943164323093
2022,12,UL Monroe,1443.1823468439813
2022,13,UL Monroe,1432.5039653682256
2022,2,UNLV,1500.0
2022,3,UNLV,1482.3955474688908
2022,4,UNLV,1463.4554297009183
2022,5,UNLV,1493.759485272047
2022,6,UNLV,1545.476766660634
2022,7,UNLV,1526.553993636286
2022,8,UNLV,1485.545866921955
2022,9,UNLV,1430.5245488473017
2022,10,UNLV,1411.8549721790957
2022,11,UNLV,1401.4207641346375
2022,12,UNLV,1376.2159369948652
2022,13,UNLV,1361.3419821237717
2022,14,UNLV,1339.2105314555433
2022,2,USC,1500.0
2022,3,USC,1532.7678966610229
2022,4,USC,1557.7524863435067
2022,5,USC,1573.532319886733
2022,6,USC,1586.6129989404935
2022,7,USC,1609.1153767311675
2022,9,USC,1601.667192666285
2022,10,USC,1616.3471986838265
2022,11,USC,1623.9296549414653
2022,12,USC,1633.3030522733925
2022,13,USC,1648.1897932898717
2022,14,USC,1640.7752087045394
2022,15,USC,1601.05699472985
2022,2,UTEP,1500.0
2022,3,UTEP,1461.5558914186784
2022,4,UTEP,1452.4772087641281
2022,5,UTEP,1464.39707003131
2022,6,UTEP,1493.7681335409786
2022,7,UTEP,1483.8189739004993
2022,9,UTEP,1456.7745208183735
2022,10,UTEP,1437.4769900973322
2022,11,UTEP,1387.739431453151
2022,12,UTEP,1366.3037679981562
2022,13,UTEP,1403.120361832254
2022,14,UTEP,1420.8656643875895
2022,2,UTSA,1500.0
2022,3,UTSA,1523.237476619844
2022,5,UTSA,1491.916059121953
2022,6,UTSA,1530.9691918606427
2022,7,UTSA,1542.911921483308
2022,8,UTSA,1581.60069595374
2022,9,UTSA,1591.605815923268
2022,10,UTSA,1603.2460388671686
2022,11,UTSA,1625.384883278753
2022,12,UTSA,1639.9884522924053
2022,13,UTSA,1657.6493909404978
2022,14,UTSA,1661.977947921892
2022,15,UTSA,1681.3315337848
2022,3,Uconn,1500.0
2022,4,Uconn,1455.8549651174735
2022,5,Uconn,1425.1497354094022
2022,6,Uconn,1399.7924708159585
2022,7,Uconn,1419.6454095077472
2022,8,Uconn,1457.0005726964741
2022,10,Uconn,1440.7492309753227
2022,11,Uconn,1458.2105383126423
2022,12,Uconn,1473.021347616921
2022,13,Uconn,1490.8588726004023
2022,3,Utah,1500.0
2022,4,Utah,1530.4635851896749
2022,5,Utah,1561.069514859114
2022,6,Utah,1584.5539161627182
2022,7,Utah,1561.0813753411821
2022,8,Utah,1568.5295594060647
2022,9,Utah,1585.5536672728585
2022,10,Utah,1598.6429938331396
2022,11,Utah,1623.846375399642
2022,12,Utah,1620.147964482827
2022,13,Utah,1620.0246673264319
2022,14,Utah,1667.0407010816687
2022,2,Utah State,1500.0
2022,5,Utah State,1455.741249015997
2022,6,Utah State,1414.525609153638
2022,7,Utah State,1450.5568473162657
2022,8,Utah State,1474.9947419417115
2022,9,Utah State,1491.7324550566257
2022,10,Utah State,1468.9607601029097
2022,11,Utah State,1485.7285491447262
2022,12,Utah State,1496.6741009224231
2022,13,Utah State,1528.584615842471
2022,14,Utah State,1510.3757314940942
2022,2,Vanderbilt,1500.0
2022,3,Vanderbilt,1436.7061481193682
2022,4,Vanderbilt,1441.3986806047003
2022,5,Vanderbilt,1446.1697687997223
2022,6,Vanderbilt,1422.7697482672565
2022,7,Vanderbilt,1403.26449109294
2022,8,Vanderbilt,1368.7150377887128
2022,9,Vanderbilt,1343.554583090888
2022,10,Vanderbilt,1332.542334041735
2022,11,Vanderbilt,1318.9276692508538
2022,12,Vanderbilt,1325.9968078349611
2022,13,Vanderbilt,1377.7176195026577
2022,14,Vanderbilt,1383.7169905717124
2022,2,Virginia,1500.0
2022,3,Virginia,1464.7520238672032
2022,4,Virginia,1453.4482567533114
2022,5,Virginia,1446.9222995337677
2022,6,Virginia,1427.0868670997243
2022,7,Virginia,1399.8632592077902
2022,8,Virginia,1429.5215238808355
2022,9,Virginia,1411.2638421183356
2022,10,Virginia,1389.1855380550066
2022,13,Virginia,1355.4951449762598
2022,2,Virginia Tech,1500.0
2022,4,Virginia Tech,1526.1489012911745
2022,5,Virginia Tech,1481.6319320785205
2022,6,Virginia Tech,1443.4989095250066
2022,7,Virginia Tech,1400.506402192748
2022,8,Virginia Tech,1378.8004864735137
2022,9,Virginia Tech,1375.4448387151194
2022,10,Virginia Tech,1367.250397441844
2022,11,Virginia Tech,1356.4950079566822
2022,2,Wake Forest,1500.0
2022,3,Wake Forest,1529.8193207616373
2022,4,Wake Forest,1564.493611118851
2022,5,Wake Forest,1529.7557825940587
2022,6,Wake Forest,1560.817405049509
2022,8,Wake Forest,1579.9599885439134
2022,9,Wake Forest,1596.0340522232386
2022,10,Wake Forest,1563.282199848993
2022,11,Wake Forest,1537.0567903680085
2022,12,Wake Forest,1527.115554080175
2022,13,Wake Forest,1523.7582555454246
2022,14,Wake Forest,1511.0666155343317
2022,3,Washington,1500.0
2022,4,Washington,1525.612157324758
2022,5,Washington,1546.7042740025554
2022,6,Washington,1526.549980525383
2022,7,Washington,1499.963669393971
2022,8,Washington,1516.5677326606472
2022,9,Washington,1539.9663967132333
